hb,temp,result
104.3,96.0,2
115.7,96.7,2
149.1,95.5,2
145.2,99.3,2
109.1,97.1,2
144.5,99.8,2
139.2,99.9,2
131.9,99.6,2
147.9,96.9,2
137.0,95.7,2
144.2,96.9,2
115.1,96.7,2
148.7,95.7,2
129.3,95.5,2
102.8,99.1,2
138.0,97.0,2
106.9,98.3,2
114.8,98.9,2
105.8,99.2,2
112.3,98.7,2
139.7,96.5,2
140.6,97.9,2
149.7,96.9,2
106.5,97.0,2
119.3,95.1,2
113.7,97.9,2
108.9,98.5,2
147.0,97.3,2
134.3,99.8,2
141.2,95.8,2
102.5,95.5,2
144.3,97.4,2
113.3,96.8,2
120.3,96.3,2
137.8,95.8,2
134.2,97.1,2
138.7,97.1,2
149.4,96.3,2
132.4,97.6,2
120.7,98.5,2
114.2,95.4,2
139.6,98.1,2
119.1,96.3,2
145.2,95.6,2
101.8,97.4,2
124.4,98.1,2
138.7,97.6,2
113.7,97.9,2
146.1,97.2,2
110.7,95.8,2
149.9,97.4,2
112.5,99.7,2
115.9,97.8,2
120.0,95.1,2
105.9,95.5,2
123.5,96.5,2
138.7,96.3,2
131.7,98.7,2
141.8,95.7,2
101.7,99.5,2
116.4,96.2,2
101.7,99.8,2
143.4,99.9,2
149.3,99.0,2
150.0,96.9,2
125.6,97.7,2
101.6,99.7,2
107.4,99.1,2
132.4,98.6,2
139.6,96.2,2
108.4,99.7,2
109.9,96.3,2
101.2,97.0,2
112.5,98.3,2
135.6,95.5,2
102.0,99.6,2
129.6,96.9,2
132.3,95.2,2
144.5,97.6,2
127.5,95.1,2
117.0,99.6,2
123.9,99.2,2
134.0,98.4,2
121.7,96.2,2
114.2,98.0,2
144.0,99.7,2
147.5,99.2,2
139.9,97.0,2
143.4,95.9,2
143.2,98.3,2
112.8,97.4,2
119.5,99.4,2
126.4,99.7,2
125.6,97.9,2
112.2,96.5,2
115.7,96.3,2
126.4,97.3,2
137.5,97.8,2
105.4,97.5,2
108.9,95.4,2
111.1,97.6,2
123.4,98.1,2
118.3,99.0,2
106.0,96.5,2
119.3,98.9,2
141.5,95.1,2
134.0,96.9,2
124.3,97.0,2
128.5,96.4,2
137.0,96.2,2
111.6,95.5,2
144.4,96.0,2
121.4,95.4,2
121.4,98.7,2
142.7,96.0,2
137.9,99.7,2
140.9,97.7,2
123.4,98.1,2
110.6,95.0,2
115.1,97.7,2
104.4,97.8,2
136.3,97.9,2
119.8,98.1,2
135.6,97.9,2
133.6,99.3,2
140.1,97.6,2
112.0,96.9,2
135.1,96.0,2
123.1,95.1,2
103.7,96.6,2
138.0,98.1,2
115.8,98.4,2
144.5,99.4,2
147.5,99.8,2
140.9,98.2,2
139.7,98.2,2
101.8,97.6,2
145.2,98.4,2
117.5,98.1,2
111.9,95.9,2
137.6,98.0,2
128.7,100.0,2
117.5,95.1,2
117.2,97.9,2
126.6,96.4,2
109.8,96.3,2
131.9,97.6,2
134.0,99.1,2
130.4,97.8,2
104.6,99.6,2
105.2,95.8,2
137.3,99.4,2
111.8,98.5,2
134.6,95.3,2
115.4,95.1,2
110.3,96.5,2
115.0,95.6,2
129.5,99.0,2
119.7,98.6,2
121.0,97.3,2
108.0,99.9,2
133.2,96.7,2
129.5,95.6,2
124.8,96.7,2
107.3,96.8,2
103.1,97.8,2
121.8,99.7,2
126.0,96.9,2
136.1,98.7,2
134.3,97.5,2
117.5,96.2,2
104.6,96.1,2
108.7,99.5,2
116.3,98.5,2
116.8,99.4,2
145.8,97.2,2
145.7,95.1,2
126.1,96.9,2
112.5,96.2,2
122.6,98.3,2
128.0,99.4,2
129.6,95.7,2
123.8,97.5,2
108.7,98.1,2
144.9,99.5,2
114.8,96.3,2
114.0,99.2,2
108.4,98.6,2
134.5,95.1,2
137.5,99.1,2
139.4,96.8,2
110.7,98.1,2
106.2,99.3,2
138.6,99.1,2
125.3,95.8,2
122.1,95.7,2
104.9,97.4,2
108.8,99.0,2
143.8,99.2,2
104.5,97.1,2
135.0,97.6,2
142.3,95.1,2
121.3,99.7,2
146.2,103.3,3
128.7,103.7,3
133.4,106.1,3
119.6,106.1,3
112.5,108.4,3
137.5,101.3,3
106.6,106.5,3
110.0,103.1,3
103.0,102.0,3
118.9,103.9,3
119.5,102.1,3
125.7,104.9,3
118.7,102.9,3
144.1,104.0,3
109.8,109.9,3
123.9,108.6,3
132.5,103.0,3
116.9,101.4,3
117.5,108.3,3
113.8,104.0,3
138.3,109.1,3
143.0,105.0,3
105.9,104.6,3
134.0,109.6,3
141.1,109.2,3
103.9,107.5,3
108.9,101.7,3
134.7,104.5,3
138.9,106.5,3
138.3,108.4,3
117.6,107.1,3
115.4,106.9,3
111.7,102.0,3
112.4,105.8,3
116.9,109.7,3
120.7,101.6,3
129.2,107.0,3
102.0,108.0,3
123.9,101.2,3
129.9,108.5,3
103.1,106.9,3
130.9,102.1,3
118.7,101.1,3
135.6,102.2,3
111.7,109.9,3
139.6,102.3,3
121.0,109.8,3
110.6,109.0,3
129.4,107.5,3
129.5,103.4,3
127.4,109.5,3
112.0,108.5,3
149.7,109.2,3
102.4,103.5,3
132.4,102.4,3
137.2,108.2,3
125.4,107.0,3
144.2,105.2,3
140.6,103.9,3
133.5,107.3,3
128.8,101.4,3
117.0,107.1,3
129.4,107.0,3
121.4,109.7,3
146.2,108.9,3
107.3,109.5,3
135.1,102.6,3
144.8,105.1,3
136.9,106.1,3
132.6,106.9,3
138.8,105.5,3
136.8,107.3,3
142.3,108.0,3
119.5,109.5,3
141.1,107.5,3
126.6,102.7,3
116.1,102.2,3
105.4,109.3,3
138.8,109.9,3
127.6,101.6,3
142.0,105.1,3
109.0,106.9,3
143.3,109.3,3
132.0,103.4,3
146.5,103.0,3
141.3,106.0,3
120.8,108.0,3
142.2,102.1,3
142.5,107.0,3
111.4,109.2,3
114.3,106.9,3
138.1,108.1,3
123.8,107.9,3
139.1,107.6,3
118.1,106.7,3
109.0,109.3,3
128.3,107.4,3
138.1,101.1,3
118.9,104.7,3
114.7,109.5,3
109.3,106.2,3
106.7,107.3,3
146.1,108.5,3
104.0,104.5,3
106.4,103.8,3
124.5,108.9,3
127.6,102.1,3
130.7,109.9,3
122.1,103.0,3
130.8,109.7,3
110.5,104.8,3
148.5,103.4,3
117.9,108.7,3
148.1,104.9,3
102.6,106.4,3
145.7,102.0,3
112.9,108.2,3
134.6,104.0,3
104.0,102.2,3
138.7,105.2,3
147.5,108.7,3
141.7,101.3,3
147.5,109.6,3
131.1,108.0,3
129.0,109.5,3
146.4,105.5,3
123.4,101.3,3
119.8,105.0,3
113.0,107.0,3
113.6,108.6,3
135.9,103.4,3
137.4,107.8,3
127.7,101.8,3
107.0,105.6,3
147.3,107.2,3
104.8,107.0,3
101.3,102.0,3
114.5,105.0,3
124.9,109.3,3
131.6,107.5,3
131.6,108.9,3
108.4,107.8,3
113.3,104.3,3
117.9,103.2,3
105.3,109.9,3
149.9,101.7,3
146.2,105.6,3
133.2,101.7,3
146.8,107.9,3
121.5,104.0,3
119.5,105.8,3
141.3,103.2,3
112.4,105.8,3
120.3,108.4,3
117.4,104.7,3
134.9,101.1,3
140.7,101.2,3
116.2,109.8,3
133.2,106.3,3
133.2,109.2,3
109.0,106.7,3
136.8,105.3,3
122.4,104.0,3
143.1,109.4,3
126.9,105.9,3
119.4,105.9,3
126.3,102.4,3
115.8,103.4,3
122.1,102.1,3
118.4,105.2,3
140.5,103.0,3
105.6,105.3,3
102.3,101.3,3
105.3,104.2,3
123.6,109.4,3
119.1,102.7,3
148.5,106.7,3
132.6,102.9,3
138.6,109.4,3
125.1,106.0,3
120.7,104.1,3
123.4,103.1,3
149.1,101.3,3
113.5,108.2,3
101.3,101.3,3
112.1,101.3,3
105.3,109.4,3
108.2,102.6,3
135.3,107.2,3
128.9,103.2,3
110.3,104.3,3
110.8,102.8,3
105.3,104.4,3
136.5,109.4,3
134.2,104.1,3
149.3,108.4,3
106.0,102.2,3
118.1,109.2,3
137.3,105.1,3
124.3,108.3,3
116.0,110.0,3
109.9,105.6,3
132.3,103.9,3
140.6,103.9,3
116.6,107.0,3
145.9,109.8,3
147.2,103.4,3
140.4,107.4,3
148.9,106.9,3
121.6,101.1,3
137.5,105.9,3
131.7,108.9,3
137.5,101.5,3
148.5,106.1,3
124.2,106.7,3
104.5,107.7,3
132.5,102.3,3
129.8,108.9,3
137.4,108.0,3
136.5,106.9,3
103.2,104.4,3
101.1,106.7,3
120.8,102.7,3
118.4,106.2,3
141.2,104.0,3
141.8,104.1,3
148.4,102.4,3
112.2,106.5,3
125.0,107.8,3
109.2,108.4,3
125.8,107.1,3
118.2,106.9,3
137.9,108.8,3
141.8,101.1,3
129.1,103.0,3
125.6,102.9,3
109.3,101.8,3
127.0,103.6,3
124.3,106.4,3
138.7,105.4,3
147.8,102.9,3
105.8,105.9,3
140.4,101.4,3
120.9,107.3,3
129.2,106.0,3
103.3,105.0,3
139.5,102.1,3
119.0,108.3,3
140.1,103.2,3
135.4,103.6,3
112.4,101.3,3
115.6,101.9,3
125.0,106.8,3
101.9,109.4,3
102.8,104.2,3
147.2,107.3,3
104.6,106.3,3
121.6,103.0,3
111.7,106.3,3
128.2,106.4,3
107.2,109.6,3
118.1,101.6,3
109.0,108.3,3
107.5,107.6,3
105.9,103.6,3
126.6,106.5,3
119.8,105.1,3
133.9,109.4,3
131.0,103.0,3
146.7,104.1,3
132.4,109.3,3
104.1,108.0,3
102.3,102.9,3
110.2,106.8,3
114.7,102.5,3
106.8,103.6,3
149.6,105.3,3
111.3,107.3,3
113.3,105.3,3
119.0,101.9,3
120.1,104.8,3
120.8,105.7,3
107.0,104.4,3
116.8,107.1,3
129.5,107.5,3
139.2,106.9,3
115.8,108.5,3
145.1,102.1,3
112.4,102.5,3
126.0,107.3,3
131.0,108.0,3
106.5,108.3,3
137.7,102.4,3
147.2,104.2,3
139.8,106.0,3
114.1,107.3,3
122.7,101.8,3
118.9,104.5,3
131.2,101.3,3
121.3,102.5,3
122.4,106.9,3
121.1,105.8,3
106.0,108.6,3
123.5,109.3,3
112.8,101.5,3
110.5,107.3,3
110.8,108.6,3
140.2,107.3,3
108.8,108.4,3
104.3,105.7,3
117.6,103.0,3
136.9,109.2,3
139.1,106.3,3
129.9,103.2,3
142.6,103.6,3
132.2,104.5,3
104.8,105.6,3
142.1,109.5,3
104.0,103.6,3
102.4,106.3,3
101.1,107.6,3
105.7,105.6,3
141.2,109.5,3
113.4,102.3,3
123.6,106.6,3
125.8,104.9,3
103.1,104.2,3
131.3,106.2,3
121.7,102.0,3
111.1,109.9,3
105.4,101.4,3
120.0,101.3,3
101.9,108.0,3
103.1,106.1,3
149.6,101.7,3
111.2,102.3,3
132.7,102.1,3
130.0,108.6,3
125.4,108.2,3
131.8,105.7,3
137.6,105.4,3
129.1,104.8,3
123.2,107.0,3
135.8,105.1,3
145.9,109.6,3
144.8,106.7,3
129.1,106.4,3
139.7,102.6,3
119.5,104.3,3
144.7,103.4,3
149.1,108.7,3
136.1,107.8,3
104.2,105.0,3
107.5,103.6,3
111.4,106.9,3
132.1,109.1,3
117.8,107.0,3
120.2,103.2,3
107.5,104.9,3
130.9,108.1,3
130.8,104.0,3
144.5,102.1,3
130.3,108.2,3
108.7,107.2,3
149.1,101.5,3
114.6,106.4,3
103.2,103.4,3
148.6,102.4,3
106.3,101.0,3
146.5,104.9,3
101.2,106.1,3
125.6,104.1,3
133.9,106.5,3
148.8,105.2,3
104.1,105.4,3
127.3,109.9,3
101.2,110.0,3
141.6,105.6,3
114.4,105.5,3
147.4,103.4,3
107.6,104.8,3
129.4,102.3,3
144.0,103.6,3
119.7,104.6,3
116.9,102.8,3
109.6,106.4,3
128.1,105.9,3
114.9,109.8,3
140.5,102.3,3
135.3,109.0,3
139.8,102.7,3
136.7,105.1,3
137.6,103.8,3
138.6,102.6,3
139.5,102.2,3
149.0,102.2,3
105.8,102.3,3
109.7,104.9,3
114.0,108.7,3
141.0,109.8,3
143.2,103.8,3
109.5,106.4,3
139.5,101.5,3
142.3,105.0,3
107.3,106.6,3
102.1,108.0,3
130.4,107.3,3
137.2,106.7,3
119.6,109.9,3
134.9,101.3,3
130.9,109.8,3
140.1,108.8,3
101.4,106.6,3
138.0,109.3,3
117.7,107.9,3
136.4,107.2,3
128.6,108.4,3
110.1,103.1,3
109.8,103.0,3
106.7,102.6,3
101.4,108.4,3
146.6,106.6,3
117.0,101.7,3
117.1,102.9,3
127.6,104.5,3
117.8,106.5,3
122.2,101.8,3
143.0,108.9,3
133.2,105.2,3
138.8,107.9,3
124.1,101.4,3
137.9,104.5,3
104.5,109.6,3
140.2,104.2,3
136.1,107.2,3
107.1,103.3,3
137.9,104.6,3
109.4,108.4,3
105.6,106.6,3
113.8,107.2,3
140.8,109.2,3
108.6,108.1,3
147.5,106.2,3
141.7,102.8,3
108.0,101.5,3
140.1,108.8,3
135.9,104.7,3
146.6,104.5,3
110.3,108.4,3
141.0,106.1,3
127.1,106.2,3
105.4,102.9,3
144.1,102.1,3
109.9,106.4,3
108.3,108.9,3
113.5,101.8,3
147.5,104.1,3
111.5,102.1,3
106.7,103.9,3
107.0,103.6,3
114.3,102.6,3
144.9,102.8,3
135.4,106.0,3
141.1,106.5,3
126.3,108.6,3
120.6,106.0,3
135.1,101.4,3
139.1,109.7,3
114.2,106.0,3
114.9,102.9,3
106.2,104.5,3
102.3,108.0,3
121.6,101.5,3
150.0,105.1,3
140.5,109.3,3
128.1,102.2,3
101.6,108.0,3
120.9,109.3,3
143.7,105.0,3
118.8,109.9,3
113.3,107.9,3
144.0,107.6,3
125.4,105.1,3
139.9,107.3,3
138.6,108.2,3
118.4,101.5,3
114.6,104.6,3
122.5,102.4,3
105.9,109.6,3
129.8,106.8,3
101.5,104.7,3
140.2,108.7,3
146.1,107.7,3
142.4,102.7,3
124.2,104.4,3
138.7,101.1,3
121.2,108.1,3
148.1,109.2,3
111.9,101.3,3
111.4,107.0,3
143.5,108.3,3
104.9,107.8,3
126.3,105.5,3
109.0,107.7,3
112.1,102.6,3
115.9,106.3,3
134.0,109.1,3
147.5,101.2,3
141.9,107.1,3
138.9,109.5,3
136.7,106.0,3
122.5,103.0,3
103.3,109.4,3
136.3,108.3,3
139.1,102.1,3
101.7,103.7,3
105.3,102.0,3
104.9,105.6,3
112.2,104.9,3
148.7,105.0,3
132.8,106.9,3
135.1,103.0,3
147.1,104.7,3
129.5,109.5,3
120.3,108.4,3
134.1,110.0,3
148.9,104.0,3
135.9,105.9,3
135.8,109.2,3
126.1,101.5,3
142.7,104.1,3
145.6,106.3,3
114.3,109.2,3
105.4,109.7,3
102.2,105.2,3
128.9,106.8,3
126.4,107.5,3
104.1,103.7,3
109.8,106.6,3
111.3,109.0,3
119.0,106.4,3
122.1,107.1,3
144.0,105.0,3
119.5,105.9,3
102.1,105.8,3
134.8,108.5,3
125.8,101.8,3
120.1,103.3,3
103.0,103.4,3
114.0,108.2,3
134.6,109.2,3
108.3,101.0,3
106.2,109.6,3
111.9,106.2,3
126.4,106.8,3
112.2,107.5,3
109.0,106.3,3
107.0,101.1,3
110.5,105.5,3
146.0,101.0,3
121.2,108.1,3
135.1,104.7,3
119.0,106.8,3
111.8,108.6,3
118.4,106.8,3
122.1,102.5,3
104.4,105.3,3
139.8,108.4,3
143.6,108.1,3
140.3,101.1,3
103.0,108.1,3
144.1,105.9,3
144.7,102.7,3
130.6,103.5,3
136.9,103.9,3
149.2,105.0,3
140.4,104.0,3
103.4,101.9,3
109.0,107.9,3
145.3,109.3,3
130.6,107.8,3
135.7,102.4,3
130.7,104.7,3
105.5,109.3,3
142.8,102.2,3
125.2,103.6,3
107.1,101.6,3
113.6,109.2,3
118.4,101.5,3
129.0,106.6,3
135.7,110.0,3
122.0,107.5,3
121.5,104.4,3
148.3,106.1,3
139.8,108.4,3
141.4,106.1,3
124.6,106.0,3
139.1,105.1,3
145.1,101.6,3
146.4,105.0,3
142.4,109.7,3
146.1,107.7,3
120.4,105.5,3
145.5,103.6,3
103.1,103.2,3
115.6,101.3,3
120.9,109.5,3
147.0,106.7,3
142.1,107.0,3
141.1,103.1,3
147.9,108.8,3
130.8,104.3,3
137.3,107.3,3
104.1,102.4,3
114.5,102.4,3
128.1,107.2,3
129.5,105.9,3
112.9,102.5,3
128.5,105.8,3
127.6,106.1,3
149.9,101.0,3
115.9,106.8,3
133.1,109.7,3
130.7,109.3,3
112.2,110.0,3
136.4,106.6,3
106.3,109.2,3
119.2,103.5,3
140.4,103.5,3
121.8,102.0,3
104.4,107.2,3
108.5,104.1,3
121.1,109.4,3
120.8,108.7,3
108.5,103.4,3
123.5,102.4,3
117.4,108.0,3
102.0,103.7,3
119.3,104.7,3
124.2,109.9,3
109.3,102.4,3
136.3,106.7,3
136.6,102.6,3
129.0,105.4,3
129.5,102.3,3
110.5,103.3,3
110.4,102.4,3
123.0,102.7,3
125.7,108.7,3
113.3,108.9,3
139.3,104.9,3
139.6,107.5,3
132.3,106.7,3
142.1,106.1,3
114.4,109.3,3
103.2,109.2,3
141.1,107.5,3
134.8,108.7,3
140.6,105.9,3
131.1,106.8,3
104.5,108.6,3
122.1,104.1,3
104.6,104.0,3
144.4,104.5,3
125.6,104.3,3
115.1,103.3,3
114.0,106.4,3
125.4,108.9,3
115.2,109.4,3
147.4,105.5,3
121.9,105.3,3
101.9,101.6,3
111.2,103.4,3
111.7,108.1,3
111.9,104.9,3
140.3,105.8,3
101.9,107.6,3
138.4,103.9,3
118.3,103.2,3
105.5,103.6,3
105.6,102.6,3
112.0,103.8,3
105.6,106.0,3
123.4,101.3,3
112.6,101.7,3
131.0,104.1,3
142.4,106.9,3
115.7,107.5,3
106.1,106.6,3
133.3,109.2,3
106.1,103.2,3
127.3,101.5,3
139.3,108.4,3
108.4,106.1,3
131.3,103.8,3
110.3,108.1,3
121.8,109.9,3
126.6,108.4,3
120.3,101.2,3
107.2,109.2,3
119.9,102.0,3
105.6,105.6,3
135.2,109.4,3
129.1,105.7,3
105.0,102.2,3
105.4,106.1,3
115.2,107.7,3
111.7,103.4,3
119.0,107.2,3
110.6,102.1,3
140.5,109.1,3
118.3,108.0,3
105.1,108.6,3
111.2,110.0,3
110.3,108.8,3
146.2,103.0,3
132.6,107.6,3
145.4,103.6,3
122.8,109.1,3
133.9,102.6,3
136.8,102.0,3
139.1,101.6,3
117.4,108.6,3
104.1,107.6,3
101.6,101.8,3
141.6,109.0,3
130.7,106.1,3
111.7,101.7,3
123.0,104.8,3
122.0,101.7,3
127.3,107.2,3
113.2,106.3,3
116.4,107.9,3
117.9,101.2,3
124.2,104.6,3
108.2,105.8,3
124.4,109.7,3
107.8,109.0,3
103.1,101.1,3
111.1,101.1,3
130.0,107.0,3
141.0,106.1,3
120.2,109.6,3
119.6,104.9,3
116.1,106.1,3
103.9,103.9,3
116.7,108.7,3
124.0,102.9,3
111.1,108.3,3
146.9,104.9,3
130.8,109.3,3
103.6,106.7,3
138.8,108.0,3
123.0,107.2,3
147.1,109.8,3
118.5,101.5,3
110.3,106.5,3
136.4,108.2,3
114.0,106.1,3
148.9,101.1,3
122.5,106.7,3
130.4,103.2,3
112.3,109.1,3
108.1,106.5,3
106.6,103.4,3
111.3,104.2,3
134.7,105.5,3
122.2,101.8,3
144.2,104.5,3
109.4,109.8,3
137.8,105.6,3
122.3,109.6,3
131.3,106.7,3
120.5,104.3,3
107.6,104.8,3
140.5,108.6,3
139.7,106.2,3
116.7,110.0,3
119.3,101.2,3
116.1,103.4,3
106.5,102.4,3
115.0,108.1,3
146.0,103.5,3
111.2,106.7,3
139.1,107.5,3
111.1,109.2,3
115.1,102.1,3
131.2,101.9,3
130.1,106.5,3
106.0,102.7,3
124.3,108.0,3
116.4,105.4,3
139.2,102.2,3
122.6,103.4,3
134.4,103.0,3
121.4,107.6,3
108.6,102.0,3
104.3,104.5,3
115.7,105.9,3
149.1,107.5,3
145.2,101.3,3
109.1,105.3,3
144.5,101.0,3
139.2,106.8,3
131.9,101.1,3
147.9,105.3,3
137.0,104.0,3
144.2,104.9,3
115.1,101.4,3
148.7,101.1,3
129.3,103.6,3
102.8,106.1,3
138.0,104.3,3
106.9,102.9,3
114.8,104.8,3
105.8,105.9,3
112.3,107.6,3
139.7,104.1,3
140.6,106.2,3
149.7,103.3,3
106.5,102.3,3
119.3,104.1,3
113.7,103.5,3
108.9,109.1,3
147.0,107.0,3
134.3,109.5,3
141.2,102.3,3
102.5,102.8,3
144.3,105.5,3
113.3,102.5,3
120.3,104.9,3
137.8,108.8,3
134.2,107.5,3
138.7,102.4,3
149.4,101.2,3
132.4,102.6,3
120.7,102.2,3
114.2,109.3,3
139.6,104.0,3
119.1,108.3,3
145.2,103.6,3
101.8,106.5,3
124.4,104.2,3
138.7,104.7,3
113.7,109.2,3
146.1,101.7,3
110.7,103.8,3
149.9,109.0,3
112.5,101.3,3
115.9,107.6,3
120.0,105.1,3
105.9,109.6,3
123.5,101.1,3
138.7,107.6,3
131.7,103.2,3
141.8,108.1,3
101.7,109.3,3
116.4,104.5,3
101.7,109.1,3
143.4,104.5,3
149.3,104.9,3
150.0,105.3,3
125.6,101.5,3
101.6,107.9,3
107.4,106.3,3
132.4,108.6,3
139.6,105.8,3
108.4,103.3,3
109.9,104.5,3
101.2,106.2,3
112.5,108.3,3
135.6,108.9,3
102.0,104.8,3
129.6,103.8,3
132.3,107.9,3
144.5,103.8,3
127.5,105.0,3
117.0,102.6,3
123.9,109.1,3
134.0,107.5,3
121.7,106.0,3
114.2,107.0,3
144.0,102.4,3
147.5,108.2,3
139.9,101.1,3
143.4,105.0,3
143.2,102.5,3
112.8,104.9,3
119.5,101.7,3
126.4,108.5,3
125.6,102.8,3
112.2,104.3,3
115.7,101.3,3
126.4,106.3,3
137.5,105.5,3
105.4,109.2,3
108.9,102.7,3
111.1,103.7,3
123.4,109.4,3
118.3,103.6,3
106.0,103.8,3
119.3,109.4,3
141.5,103.3,3
134.0,108.0,3
124.3,107.0,3
128.5,103.9,3
137.0,102.4,3
111.6,108.7,3
144.4,104.5,3
121.4,104.6,3
121.4,107.7,3
142.7,108.5,3
137.9,109.1,3
140.9,109.8,3
123.4,109.5,3
110.6,107.9,3
115.1,104.4,3
104.4,109.1,3
136.3,109.4,3
119.8,107.0,3
135.6,101.3,3
133.6,107.1,3
140.1,101.8,3
112.0,105.9,3
135.1,102.4,3
123.1,102.6,3
103.7,110.0,3
138.0,109.8,3
115.8,108.3,3
144.5,106.3,3
147.5,105.2,3
140.9,102.9,3
139.7,102.7,3
101.8,106.5,3
145.2,108.7,3
117.5,104.1,3
111.9,103.0,3
137.6,102.4,3
128.7,103.4,3
117.5,101.5,3
117.2,108.3,3
126.6,102.4,3
109.8,109.9,3
131.9,101.5,3
134.0,104.4,3
130.4,104.3,3
104.6,101.7,3
105.2,107.4,3
137.3,102.0,3
111.8,109.1,3
134.6,109.1,3
115.4,104.7,3
110.3,104.2,3
115.0,102.9,3
129.5,105.8,3
119.7,106.8,3
121.0,101.5,3
108.0,105.3,3
133.2,106.2,3
129.5,106.2,3
124.8,107.7,3
107.3,106.4,3
103.1,108.4,3
121.8,107.7,3
126.0,109.6,3
136.1,102.7,3
134.3,106.6,3
117.5,106.3,3
104.6,101.8,3
108.7,108.4,3
116.3,104.0,3
116.8,109.4,3
145.8,102.0,3
145.7,104.3,3
126.1,109.0,3
112.5,108.2,3
122.6,104.1,3
128.0,108.0,3
129.6,107.8,3
123.8,101.1,3
108.7,104.4,3
144.9,104.0,3
114.8,103.1,3
114.0,108.6,3
108.4,106.4,3
134.5,108.1,3
137.5,105.7,3
139.4,106.1,3
110.7,104.0,3
106.2,102.4,3
138.6,105.4,3
125.3,108.6,3
122.1,104.7,3
104.9,102.0,3
108.8,107.2,3
143.8,101.2,3
104.5,109.9,3
135.0,105.6,3
142.3,109.2,3
121.3,104.4,3
56.5,93.1,4
3.6,93.7,4
6.4,91.8,4
48.4,92.3,4
29.5,90.5,4
52.0,91.7,4
2.8,93.9,4
0.7,94.8,4
27.2,93.5,4
24.9,90.8,4
36.5,94.5,4
36.0,93.5,4
21.5,91.3,4
47.1,91.5,4
37.1,93.0,4
18.8,94.9,4
54.9,91.9,4
19.1,93.5,4
14.4,93.5,4
1.3,92.8,4
10.5,93.4,4
58.7,93.6,4
52.1,92.6,4
0.3,90.9,4
58.4,94.3,4
32.9,93.5,4
42.0,94.0,4
48.0,92.3,4
48.5,92.2,4
5.2,93.3,4
36.6,90.5,4
59.5,92.0,4
11.2,95.0,4
18.5,94.4,4
20.1,92.5,4
55.2,93.7,4
44.8,91.3,4
21.7,93.9,4
15.7,94.9,4
23.5,90.7,4
50.1,91.1,4
50.0,91.9,4
43.7,90.3,4
23.1,92.2,4
43.0,90.3,4
26.9,90.4,4
42.1,91.7,4
18.7,93.0,4
39.8,91.3,4
44.4,90.2,4
36.2,94.3,4
0.0,94.8,4
33.9,91.1,4
41.9,90.3,4
16.7,90.6,4
19.7,94.5,4
55.1,91.0,4
7.3,93.5,4
5.8,91.5,4
29.2,91.3,4
30.0,93.9,4
49.3,94.4,4
54.3,91.5,4
27.0,94.6,4
44.5,92.5,4
36.8,93.1,4
6.5,94.5,4
4.4,91.7,4
52.2,93.7,4
55.4,94.9,4
52.9,94.2,4
28.2,92.7,4
50.4,93.8,4
8.2,92.5,4
17.4,94.5,4
4.8,94.7,4
39.3,91.1,4
16.2,93.8,4
13.8,92.9,4
11.8,92.4,4
43.1,91.9,4
50.4,90.1,4
50.7,90.4,4
50.6,93.2,4
54.1,94.8,4
52.7,92.7,4
29.3,90.5,4
36.7,93.1,4
59.9,90.0,4
20.5,92.6,4
19.7,93.3,4
20.9,94.8,4
36.6,92.2,4
4.3,93.6,4
14.7,90.6,4
6.1,90.4,4
56.4,93.6,4
7.3,94.0,4
45.5,92.8,4
13.7,91.1,4
12.7,92.8,4
56.0,93.9,4
26.1,90.5,4
52.3,93.5,4
36.3,91.9,4
17.9,94.6,4
5.7,90.7,4
49.2,92.8,4
49.1,91.4,4
13.5,91.8,4
31.5,94.2,4
39.5,91.3,4
41.0,94.7,4
59.4,90.0,4
24.0,94.5,4
41.4,91.5,4
15.3,93.8,4
43.3,93.6,4
42.3,90.7,4
25.4,92.4,4
24.2,91.5,4
20.5,94.1,4
51.3,90.8,4
60.5,92.3,4
14.0,92.5,4
36.7,91.8,4
23.4,94.4,4
6.3,92.4,4
14.0,90.1,4
10.1,92.1,4
33.5,93.4,4
6.0,90.5,4
13.2,92.4,4
50.6,90.8,4
40.9,93.8,4
8.3,92.5,4
4.5,95.0,4
41.7,90.8,4
45.5,94.0,4
46.6,94.2,4
40.9,94.6,4
20.1,92.6,4
37.5,94.8,4
35.5,92.5,4
56.7,92.9,4
21.4,92.6,4
33.2,94.5,4
14.7,93.0,4
28.0,92.3,4
25.6,91.7,4
59.8,94.3,4
21.8,90.8,4
41.7,91.0,4
57.2,94.9,4
27.5,91.1,4
50.7,94.5,4
20.4,95.0,4
41.6,92.8,4
7.1,90.5,4
59.4,94.7,4
7.6,91.6,4
40.2,94.1,4
7.2,92.8,4
15.9,91.4,4
4.4,94.4,4
54.4,94.8,4
28.8,93.0,4
14.0,91.4,4
22.7,94.6,4
12.9,92.6,4
26.4,90.8,4
29.4,94.4,4
6.9,91.5,4
50.9,92.1,4
51.5,94.2,4
44.2,90.1,4
32.2,92.5,4
29.0,92.8,4
2.5,94.6,4
2.0,94.4,4
9.7,90.0,4
15.0,90.0,4
21.1,94.1,4
3.2,92.8,4
52.6,90.6,4
27.7,93.9,4
51.8,94.1,4
24.3,90.8,4
9.2,90.7,4
9.7,92.0,4
43.4,92.3,4
60.6,93.6,4
9.5,93.0,4
54.8,91.5,4
51.0,91.1,4
23.8,94.8,4
