temperature,soil,rain,result
832.3,868.8,47.8,11
777.2,796.7,43.0,11
635.6,702.4,55.7,11
798.7,964.7,45.5,11
801.8,768.8,57.6,11
920.1,703.1,46.4,11
817.3,795.7,59.5,11
719.0,740.9,48.3,11
824.6,748.4,47.4,11
978.2,863.9,47.8,11
997.0,944.7,48.4,11
666.8,781.2,48.6,11
688.0,651.0,42.0,11
587.5,622.5,48.3,11
767.6,838.0,42.4,11
847.0,743.2,60.0,11
631.1,873.0,51.9,11
759.5,729.8,55.4,11
606.3,907.9,44.7,11
807.2,938.3,59.2,11
641.7,709.6,50.1,11
911.3,699.8,53.3,11
983.3,806.3,50.8,11
780.8,857.8,48.8,11
630.8,618.1,55.8,11
550.8,821.9,45.5,11
882.6,855.6,48.6,11
828.9,706.7,59.0,11
668.3,795.4,57.1,11
698.8,982.7,50.2,11
905.8,969.4,58.3,11
878.7,631.6,51.0,11
566.1,829.5,48.4,11
605.4,862.1,52.9,11
643.6,737.6,58.7,11
788.0,799.3,53.3,11
771.7,657.8,44.1,11
744.8,991.1,53.5,11
951.8,777.0,41.9,11
981.7,698.2,47.1,11
791.8,991.7,51.9,11
710.6,735.9,53.4,11
973.7,642.6,44.2,11
606.7,712.0,45.7,11
802.3,1014.7,52.1,11
920.2,628.3,54.3,11
989.3,873.1,57.8,11
705.4,1007.2,52.8,11
702.5,904.9,55.3,11
649.9,980.9,56.6,11
991.4,854.1,41.8,11
1006.1,704.1,59.6,11
926.6,666.3,56.3,11
808.5,687.6,47.1,11
824.5,676.4,41.5,11
949.6,816.5,58.5,11
671.2,752.1,56.0,11
672.1,1000.6,47.7,11
802.5,774.8,47.6,11
822.9,717.0,56.7,11
561.2,708.6,52.1,11
568.6,729.0,48.6,11
919.8,766.5,46.9,11
974.4,889.8,48.5,11
646.9,977.0,59.2,11
923.5,895.0,51.2,11
831.1,686.8,43.4,11
622.5,626.2,53.0,11
809.9,615.3,48.4,11
583.2,607.0,59.6,11
697.6,868.5,50.8,11
796.0,656.1,52.2,11
593.0,612.0,42.1,11
621.4,1021.8,56.5,11
862.3,846.9,56.4,11
798.0,795.9,56.0,11
888.3,852.1,46.1,11
963.4,705.7,46.7,11
790.7,778.8,57.0,11
844.4,646.6,57.3,11
942.4,894.1,48.3,11
558.7,621.2,44.4,11
628.6,805.1,57.1,11
874.6,660.7,52.4,11
767.9,994.1,59.2,11
986.3,856.5,58.7,11
779.3,862.7,52.5,11
948.3,767.1,45.8,11
996.0,943.9,53.2,11
885.3,676.9,57.8,11
906.9,901.2,54.2,11
1020.3,930.5,53.7,11
895.0,628.1,47.5,11
836.7,750.7,44.6,11
914.2,997.0,58.2,11
780.1,662.2,59.6,11
840.4,816.8,50.7,11
867.1,685.4,43.0,11
582.1,741.3,54.8,11
693.2,965.6,56.8,11
751.3,629.7,59.8,11
760.6,769.5,52.0,11
1017.2,799.2,49.8,11
792.0,966.0,52.9,11
587.8,739.4,44.4,11
985.9,623.8,59.6,11
870.7,1016.4,45.6,11
709.1,643.7,56.8,11
881.3,853.3,43.8,11
655.1,602.8,45.7,11
769.2,768.9,49.7,11
697.9,642.6,57.7,11
903.6,758.3,58.2,11
776.6,885.6,52.9,11
551.8,777.9,44.0,11
794.4,844.8,59.7,11
860.9,775.1,45.5,11
594.2,802.2,47.2,11
884.4,615.1,47.7,11
922.5,862.3,46.3,11
597.1,724.9,41.6,11
764.3,882.8,53.0,11
758.2,795.9,42.8,11
832.7,930.9,52.3,11
897.4,807.2,42.2,11
728.4,812.0,53.7,11
840.0,710.3,43.6,11
919.7,755.0,50.2,11
865.0,965.8,50.3,11
553.4,733.0,48.6,11
888.2,845.9,43.4,11
630.8,1017.7,56.4,11
830.9,724.8,59.7,11
1006.7,653.7,57.7,11
997.2,769.1,48.6,11
667.7,869.6,53.1,11
844.8,814.9,56.7,11
861.0,882.6,45.0,11
802.3,798.9,59.4,11
628.9,778.5,55.5,11
641.5,680.4,57.1,11
924.2,779.9,43.3,11
954.8,969.7,56.7,11
648.8,827.5,46.8,11
963.3,896.8,50.0,11
605.6,981.9,46.5,11
909.3,1019.1,41.3,11
691.3,892.2,42.3,11
997.7,609.3,49.9,11
874.7,749.2,43.3,11
994.6,732.9,56.5,11
723.8,820.9,59.9,11
668.9,815.7,41.7,11
630.5,677.7,43.1,11
587.5,805.1,55.7,11
894.4,932.7,59.4,11
948.5,1016.2,49.8,11
1014.0,714.7,46.4,11
681.0,933.5,51.1,11
823.0,888.8,52.7,11
594.2,798.0,53.5,11
819.3,955.0,46.9,11
891.8,769.4,57.0,11
888.5,678.4,47.3,11
652.1,978.4,51.1,11
969.8,1008.9,44.1,11
702.6,804.9,43.6,11
1013.6,705.3,52.8,11
792.5,924.3,53.5,11
952.4,613.6,53.0,11
971.6,806.7,42.6,11
873.6,895.1,47.6,11
764.3,996.4,52.8,11
684.3,786.1,54.5,11
915.2,811.4,47.0,11
626.8,638.1,55.3,11
769.5,825.0,48.2,11
758.5,934.0,43.8,11
958.9,626.4,54.7,11
598.3,692.2,42.1,11
936.9,721.0,45.3,11
567.6,654.7,59.0,11
686.4,904.6,56.6,11
731.6,833.9,59.0,11
617.1,638.0,51.6,11
900.4,856.7,47.6,11
919.8,932.8,56.0,11
974.9,628.6,48.8,11
626.7,794.3,53.8,11
971.1,689.9,50.5,11
683.3,742.9,41.7,11
699.7,623.7,56.4,11
854.4,1013.7,46.1,11
868.8,667.5,51.4,11
673.5,723.9,58.4,11
942.7,895.7,52.6,11
885.4,845.9,54.9,11
729.8,946.2,47.9,11
562.0,728.5,44.4,11
686.2,838.9,47.0,11
876.8,941.9,54.6,11
725.6,992.0,53.0,11
661.2,949.9,44.5,11
959.7,814.6,42.3,11
909.4,804.4,45.7,11
926.6,785.5,55.6,11
684.7,885.6,57.1,11
733.4,625.1,45.2,11
737.6,932.7,56.8,11
1002.6,768.9,52.7,11
780.3,968.5,56.8,11
771.0,931.6,58.3,11
680.8,703.7,49.9,11
873.3,892.8,42.8,11
893.8,781.8,42.6,11
1021.4,809.4,57.4,11
798.2,810.6,46.9,11
566.7,867.8,59.7,11
995.6,809.3,42.7,11
712.4,600.5,53.8,11
560.5,713.1,45.4,11
642.1,847.3,46.5,11
835.0,964.6,41.5,11
705.3,824.5,52.0,11
982.6,1011.5,52.5,11
939.0,751.9,47.7,11
864.0,647.9,46.9,11
586.5,1002.8,48.3,11
813.0,810.2,45.0,11
658.3,760.0,49.2,11
808.8,676.1,48.8,11
566.6,875.3,50.3,11
654.8,782.9,52.3,11
998.8,952.8,42.3,11
732.3,610.0,56.0,11
990.7,646.1,58.9,11
919.7,968.7,46.6,11
855.3,815.2,52.7,11
964.6,604.9,43.9,11
796.2,703.7,58.5,11
802.2,863.5,59.5,11
552.5,1021.1,57.2,11
968.3,662.3,50.0,11
806.6,793.2,44.3,11
633.1,967.6,52.8,11
890.0,670.6,48.6,11
550.3,746.3,53.1,11
842.0,631.6,44.8,11
864.7,698.5,42.1,11
895.8,868.5,46.9,11
664.7,883.2,43.1,11
647.9,861.7,58.2,11
573.1,838.0,59.1,11
988.6,978.5,49.3,11
883.1,872.5,57.3,11
575.7,918.7,58.1,11
984.5,921.0,48.3,11
684.5,678.3,48.6,11
879.7,857.2,57.8,11
1009.7,937.0,54.9,11
586.0,637.9,48.2,11
880.4,868.6,49.4,11
975.9,918.7,44.5,11
815.0,694.6,50.0,11
643.9,745.5,57.4,11
876.0,663.2,58.4,11
988.8,825.3,42.9,11
635.5,872.5,42.7,11
966.3,764.5,45.8,11
695.5,912.0,43.7,11
697.5,631.2,59.7,11
825.9,894.1,52.8,11
961.2,734.6,44.8,11
852.9,610.4,54.4,11
574.6,987.2,57.6,11
715.9,611.5,46.5,11
791.2,887.1,59.9,11
714.6,981.1,47.8,11
599.4,677.1,49.2,11
1006.2,635.0,41.7,11
779.0,790.8,45.1,11
828.3,811.1,57.1,11
996.4,653.2,51.1,11
555.6,740.0,45.5,11
884.2,654.4,44.1,11
899.5,982.1,52.6,11
980.3,796.5,51.4,11
656.2,723.7,49.7,11
953.7,980.8,47.1,11
673.7,689.9,50.8,11
565.6,603.8,49.3,11
669.2,631.3,58.6,11
715.7,976.4,58.3,11
814.1,985.8,42.7,11
919.4,625.1,45.0,11
739.5,781.3,48.6,11
705.4,959.0,55.2,11
904.4,905.5,49.1,11
677.3,903.0,56.5,11
911.9,845.9,50.7,11
1013.8,769.3,50.8,11
555.6,663.3,53.7,11
807.4,927.8,55.9,11
1016.8,610.5,59.3,11
631.1,1017.7,0.6,12
853.5,1017.3,0.8,12
727.4,839.8,5.0,12
954.6,925.9,7.0,12
591.0,703.8,7.2,12
981.5,1006.0,13.2,12
694.9,616.7,15.0,12
629.9,810.7,6.5,12
844.7,859.0,13.1,12
919.4,762.0,12.1,12
632.3,956.1,14.9,12
890.5,875.2,6.5,12
702.0,797.4,10.5,12
850.3,726.0,9.9,12
818.5,881.6,9.5,12
575.0,813.0,5.4,12
895.9,995.6,1.7,12
925.4,612.3,9.1,12
839.1,906.3,13.6,12
581.2,871.7,2.1,12
836.4,993.5,16.5,12
910.4,656.3,12.8,12
671.1,628.6,8.2,12
713.4,970.1,8.3,12
628.7,970.0,7.0,12
845.8,775.0,8.0,12
632.5,779.3,3.7,12
788.7,891.9,0.5,12
955.9,779.9,10.4,12
568.1,923.8,15.7,12
550.2,931.8,13.6,12
830.3,772.9,4.1,12
747.5,844.3,7.4,12
677.1,880.4,0.9,12
552.1,608.0,2.1,12
692.1,657.6,6.5,12
788.8,689.0,15.9,12
916.1,742.1,14.9,12
567.6,702.3,8.6,12
933.8,843.7,13.2,12
644.1,865.7,11.9,12
1011.2,951.1,12.2,12
746.6,662.0,9.8,12
630.9,940.9,17.2,12
812.1,701.2,7.6,12
716.8,682.8,3.3,12
702.1,756.5,2.1,12
754.2,660.2,1.5,12
605.9,1010.0,4.5,12
860.6,798.7,1.1,12
604.0,690.3,12.3,12
564.1,814.5,10.3,12
562.2,803.3,9.2,12
558.2,986.0,4.4,12
954.9,815.1,10.2,12
974.0,918.8,3.5,12
579.0,881.5,8.1,12
647.9,920.5,12.1,12
787.3,890.7,6.5,12
575.2,801.9,2.1,12
1006.4,781.0,16.2,12
667.9,876.0,12.8,12
655.7,983.3,16.6,12
684.2,1010.7,5.0,12
940.0,908.2,14.6,12
572.0,687.9,15.0,12
584.6,651.0,9.9,12
973.6,908.4,11.4,12
573.5,713.2,6.1,12
665.4,792.1,8.1,12
694.6,722.7,2.9,12
550.7,914.2,3.1,12
592.1,856.5,5.3,12
965.6,608.6,11.4,12
1000.0,720.1,1.0,12
658.9,769.9,6.9,12
784.1,813.4,4.1,12
577.1,902.4,13.2,12
573.0,886.7,3.2,12
761.0,735.6,0.7,12
808.2,970.4,8.9,12
657.7,708.4,15.0,12
583.0,729.0,5.3,12
745.6,845.5,7.7,12
1010.0,708.7,6.5,12
728.0,988.9,1.0,12
570.4,643.6,9.9,12
835.3,873.1,13.6,12
998.5,860.2,14.1,12
652.7,623.4,16.7,12
670.7,1016.3,7.1,12
635.5,967.6,11.8,12
551.7,972.4,15.9,12
873.7,958.2,11.8,12
879.2,612.7,0.1,12
810.4,628.9,15.4,12
715.7,890.4,16.2,12
642.3,660.5,16.2,12
633.3,768.1,9.4,12
632.6,959.3,15.2,12
894.9,704.6,6.7,12
562.3,744.2,4.2,12
761.3,960.9,9.4,12
821.8,822.5,16.6,12
573.7,856.8,8.4,12
922.6,928.5,8.4,12
724.0,677.8,0.4,12
848.1,638.6,0.0,12
573.4,807.2,3.6,12
857.0,794.6,12.9,12
1010.8,713.3,3.7,12
716.4,820.2,3.4,12
963.7,998.6,9.7,12
769.6,742.2,6.0,12
688.7,724.1,7.7,12
964.5,657.5,7.7,12
869.2,761.4,5.2,12
894.4,685.5,1.7,12
857.3,905.5,16.0,12
934.1,832.9,7.9,12
552.1,837.8,15.4,12
861.7,767.7,14.5,12
722.7,870.0,7.1,12
585.3,873.8,9.6,12
798.8,677.9,1.4,12
722.1,723.9,14.5,12
1010.3,660.5,6.1,12
915.0,770.7,13.1,12
644.7,706.3,2.6,12
756.8,873.5,13.6,12
673.8,679.8,13.7,12
899.2,743.7,5.9,12
785.3,936.6,3.0,12
856.1,654.5,9.6,12
647.9,744.1,11.0,12
1005.0,629.1,2.8,12
832.0,640.8,2.8,12
667.2,609.8,1.7,12
1010.1,863.0,2.5,12
1013.4,832.3,4.8,12
609.9,844.2,4.8,12
856.6,692.5,5.5,12
598.9,695.1,15.1,12
907.7,744.1,16.5,12
838.8,924.1,1.3,12
787.5,894.5,1.7,12
858.3,890.2,17.5,12
1013.4,803.4,11.4,12
699.4,653.7,4.8,12
773.6,860.9,0.2,12
896.0,964.0,1.0,12
632.2,950.7,3.8,12
806.1,640.2,9.8,12
915.1,671.4,0.6,12
908.3,674.9,8.9,12
946.7,811.9,10.9,12
642.1,857.5,10.9,12
745.9,669.0,4.2,12
690.6,913.2,7.5,12
955.3,875.5,13.7,12
1017.1,795.5,3.5,12
645.7,717.2,5.0,12
942.0,749.7,10.2,12
995.9,863.1,12.7,12
828.8,775.7,4.8,12
774.5,807.1,9.6,12
810.3,716.7,4.4,12
1006.4,924.1,4.1,12
563.5,601.9,6.1,12
563.6,677.4,16.5,12
889.3,794.7,16.3,12
588.2,867.2,7.1,12
975.2,671.5,14.3,12
813.1,923.2,13.0,12
952.8,708.2,13.7,12
931.6,1004.4,5.9,12
788.9,773.0,11.4,12
678.4,1006.3,7.1,12
970.8,773.5,18.0,12
618.2,809.5,12.1,12
698.9,1007.6,0.5,12
794.6,952.2,16.7,12
861.1,727.6,15.8,12
823.6,1022.6,1.2,12
699.0,772.2,14.3,12
834.7,656.0,11.6,12
755.4,860.3,8.6,12
970.8,988.9,2.6,12
799.9,749.1,17.0,12
682.9,963.2,11.8,12
768.9,748.6,6.2,12
699.1,931.3,7.1,12
698.5,809.9,1.9,12
994.6,729.7,9.8,12
875.4,712.0,16.3,12
848.1,904.2,4.7,12
946.3,754.2,4.3,12
643.5,945.8,15.2,12
867.1,800.7,11.2,12
908.2,673.5,1.5,12
554.2,969.9,13.8,12
623.1,859.6,16.0,12
789.2,945.5,8.6,12
745.0,732.2,1.6,12
585.6,933.9,8.4,12
1016.9,939.7,6.7,12
1011.3,916.1,15.5,12
763.1,689.8,15.2,12
905.2,786.7,13.1,12
739.1,663.8,15.0,12
996.9,998.6,4.1,12
852.6,757.9,14.2,12
924.8,605.2,9.1,12
737.4,604.4,7.5,12
976.9,678.2,6.9,12
927.4,975.4,9.0,12
733.4,817.8,12.6,12
1002.1,831.3,10.9,12
687.0,679.6,11.3,12
681.2,941.3,7.2,12
893.5,766.0,14.8,12
699.0,995.8,1.4,12
823.2,896.0,8.4,12
882.0,793.3,10.1,12
568.2,871.4,5.7,12
643.0,951.3,7.4,12
717.5,773.6,8.0,12
986.0,729.4,2.3,12
708.7,683.6,9.3,12
587.9,935.1,3.6,12
819.9,939.9,10.3,12
699.2,987.7,4.2,12
797.4,780.5,3.6,12
988.3,1018.1,13.4,12
736.4,645.7,1.9,12
848.8,986.6,9.4,12
1015.0,755.6,0.5,12
914.7,954.2,15.6,12
706.9,905.1,11.6,12
567.0,868.4,1.8,12
1010.1,974.1,0.8,12
599.3,824.0,9.0,12
847.0,986.7,3.5,12
724.2,752.3,10.9,12
709.0,722.6,12.5,12
954.1,676.9,15.1,12
586.2,829.6,4.0,12
650.3,686.1,8.2,12
644.0,914.3,9.7,12
760.9,761.0,12.1,12
892.6,804.2,5.0,12
832.5,907.8,8.6,12
595.1,712.9,17.3,12
582.4,708.3,12.7,12
869.9,713.4,3.4,12
779.5,874.7,5.6,12
751.2,749.2,10.6,12
567.0,883.7,12.0,12
791.4,699.2,13.0,12
885.7,988.2,6.8,12
593.2,651.8,4.5,12
879.8,609.4,15.3,12
932.3,631.3,13.1,12
899.9,707.2,6.6,12
860.4,895.5,0.6,12
1007.8,894.7,17.0,12
925.9,604.9,8.6,12
564.3,898.2,16.6,12
571.7,922.9,11.5,12
841.5,1010.4,3.4,12
653.9,977.3,2.3,12
776.5,711.0,5.2,12
595.0,931.0,8.7,12
989.1,827.7,11.2,12
881.5,931.6,9.5,12
828.6,735.6,4.7,12
606.1,1005.7,10.3,12
716.7,709.0,17.3,12
590.3,985.9,7.8,12
682.8,808.1,5.2,12
859.8,890.3,12.1,12
585.4,763.1,11.1,12
745.7,723.9,13.7,12
914.0,848.8,11.6,12
553.8,769.1,1.1,12
959.0,895.5,1.4,12
922.3,903.8,3.5,12
984.6,972.3,11.7,12
589.2,947.3,15.1,12
883.0,811.7,13.8,12
648.7,703.7,10.9,12
551.8,892.5,7.9,12
788.5,733.4,10.9,12
912.4,1002.2,0.7,12
628.1,970.1,2.0,12
584.2,714.7,12.4,12
848.6,647.9,5.0,12
777.0,816.0,14.2,12
605.0,806.2,15.0,12
587.7,622.1,12.4,12
728.1,907.2,0.2,12
675.6,742.8,6.7,12
646.0,961.9,4.1,12
696.6,982.2,3.2,12
852.2,998.1,3.1,12
784.8,984.3,14.6,12
918.8,726.4,15.0,12
800.3,986.9,10.6,12
890.0,808.2,11.5,12
707.9,1021.7,2.8,12
976.3,846.4,0.3,12
840.8,963.1,4.3,12
894.9,779.3,2.8,12
980.7,951.4,6.3,12
629.8,608.1,2.6,12
1019.4,690.3,8.4,12
834.8,975.9,16.4,12
874.1,883.7,17.9,12
880.8,847.2,10.3,12
600.5,646.9,17.2,12
591.3,855.0,1.1,12
758.2,988.9,15.2,12
802.2,828.9,2.5,12
716.1,924.6,4.8,12
897.5,710.0,10.4,12
674.6,619.1,5.7,12
651.6,680.2,16.6,12
742.9,994.9,10.8,12
885.8,871.0,1.8,12
1014.0,690.9,16.6,12
877.4,925.7,11.0,12
703.8,748.4,3.9,12
896.3,800.5,3.2,12
959.4,948.4,1.1,12
615.8,911.5,2.9,12
903.3,722.4,16.0,12
703.2,762.7,5.5,12
712.6,942.9,11.2,12
818.0,633.8,6.8,12
746.6,730.5,8.2,12
601.9,802.7,8.4,12
932.5,762.8,11.4,12
758.8,922.5,15.8,12
622.5,803.6,2.2,12
554.7,769.9,6.5,12
843.5,967.8,16.1,12
789.2,628.4,3.3,12
783.3,876.2,17.1,12
785.7,1007.4,3.3,12
913.2,1011.7,14.0,12
890.1,689.1,4.7,12
571.2,777.5,9.4,12
580.4,950.1,7.6,12
565.4,864.1,14.1,12
904.0,938.8,14.6,12
669.3,775.0,15.1,12
879.8,849.1,1.6,12
625.1,931.5,17.9,12
912.5,644.6,4.2,12
796.3,848.3,16.5,12
644.1,935.4,16.6,12
661.4,769.2,15.4,12
710.7,713.6,12.3,12
703.1,904.4,9.8,12
567.7,667.5,15.2,12
629.2,966.6,10.5,12
739.8,650.6,5.7,12
939.8,770.3,2.5,12
676.7,775.7,10.3,12
908.5,865.1,10.3,12
718.5,882.8,0.3,12
913.7,828.6,14.3,12
888.0,969.0,7.9,12
622.7,631.1,6.3,12
652.3,769.0,10.3,12
766.3,657.7,10.9,12
584.9,642.3,16.0,12
923.6,746.0,12.5,12
748.1,968.5,17.5,12
983.2,873.2,17.4,12
896.1,864.3,10.7,12
595.6,766.4,11.1,12
888.8,856.3,9.4,12
799.7,643.9,8.2,12
814.0,650.9,3.0,12
597.4,863.3,8.2,12
772.3,801.8,16.2,12
694.7,606.2,9.4,12
807.0,836.7,3.3,12
787.5,971.8,9.0,12
589.9,644.0,8.3,12
681.3,617.0,9.9,12
952.5,641.7,8.9,12
645.5,991.0,14.9,12
633.9,1007.4,6.3,12
890.4,757.7,15.5,12
992.0,818.7,2.1,12
890.8,811.2,2.9,12
875.6,883.5,1.1,12
915.0,817.6,7.1,12
883.5,644.0,7.6,12
749.5,889.4,7.0,12
957.1,751.5,14.4,12
774.1,644.7,4.6,12
670.5,675.5,9.7,12
701.1,813.3,7.5,12
583.6,866.5,4.8,12
693.4,747.7,8.7,12
645.5,731.6,4.7,12
905.9,743.3,12.8,12
738.1,876.5,4.2,12
574.4,698.9,14.6,12
812.6,782.0,1.2,12
893.5,719.1,7.0,12
594.4,632.2,1.6,12
636.1,755.5,10.1,12
555.7,883.1,16.8,12
669.1,1012.2,0.9,12
933.8,695.2,2.3,12
662.9,940.3,11.5,12
939.3,873.0,0.5,12
923.8,801.2,16.2,12
949.2,963.5,12.7,12
690.6,833.2,17.9,12
580.3,822.9,5.4,12
581.3,1014.2,18.0,12
786.9,675.0,11.0,12
847.9,976.8,14.3,12
690.9,1001.8,11.8,12
859.4,655.1,4.5,12
916.5,766.2,17.8,12
756.7,880.7,7.7,12
681.7,746.2,12.7,12
1009.0,962.5,2.3,12
832.1,636.1,7.9,12
694.8,743.4,3.8,12
688.5,720.8,9.1,12
710.0,692.7,8.1,12
610.5,709.0,10.7,12
556.2,1022.8,3.1,12
1006.8,730.9,2.9,12
934.4,938.8,12.4,12
643.2,856.1,13.7,12
567.8,747.4,14.6,12
706.0,846.0,14.0,12
628.2,967.2,17.3,12
673.2,702.9,11.4,12
699.8,784.9,14.0,12
874.1,637.4,8.8,12
863.6,985.1,10.8,12
801.1,753.3,12.8,12
910.9,1008.1,7.8,12
1008.2,970.8,8.7,12
995.8,822.0,4.3,12
896.9,1018.1,13.3,12
961.5,713.7,8.6,12
874.9,667.4,4.3,12
918.9,805.6,3.0,12
927.0,665.1,15.2,12
701.8,683.0,6.3,12
943.8,767.5,14.1,12
764.4,876.5,9.2,12
563.3,683.7,0.7,12
618.1,1019.8,10.8,12
951.0,757.2,0.8,12
963.5,611.3,8.9,12
560.0,752.3,3.1,12
606.1,885.9,14.2,12
841.0,914.6,11.3,12
779.2,831.2,9.4,12
1020.7,725.1,10.7,12
960.3,637.7,8.4,12
876.2,737.0,4.1,12
987.4,739.6,7.4,12
1016.1,752.6,9.8,12
805.1,979.5,0.3,12
873.3,965.8,3.7,12
886.6,854.6,0.7,12
655.0,967.0,1.8,12
760.3,916.7,10.6,12
912.3,937.5,12.5,12
598.0,917.8,10.6,12
895.9,920.7,12.1,12
774.7,811.6,10.9,12
652.4,911.4,9.8,12
809.9,750.2,15.6,12
584.3,767.6,15.9,12
678.9,817.4,8.9,12
888.4,672.4,14.4,12
769.9,901.9,16.8,12
796.7,727.3,8.5,12
951.9,838.4,15.5,12
841.7,894.4,17.2,12
557.8,687.6,17.6,12
905.1,974.6,16.9,12
724.4,920.4,9.4,12
550.6,626.4,15.7,12
828.8,906.0,17.7,12
782.7,737.7,1.0,12
990.1,1007.4,6.0,12
729.0,735.2,3.9,12
678.7,751.4,8.7,12
856.3,618.7,5.5,12
626.9,998.5,10.5,12
605.2,960.1,10.3,12
723.4,678.2,15.9,12
881.8,832.5,14.4,12
612.2,720.3,17.8,12
663.3,923.4,11.3,12
562.1,999.6,11.3,12
993.7,621.5,5.6,12
736.8,1000.5,15.9,12
780.4,744.3,14.7,12
916.8,902.9,10.1,12
1003.8,817.3,14.1,12
783.0,775.3,5.1,12
904.3,604.9,7.9,12
720.7,783.9,5.9,12
988.3,927.1,0.3,12
802.7,792.4,14.5,12
736.4,837.8,0.1,12
949.9,960.3,10.7,12
821.9,956.2,3.8,12
594.8,870.5,0.6,12
945.7,626.4,10.3,12
631.7,691.6,4.5,12
580.6,637.0,2.7,12
928.2,829.1,8.3,12
712.5,954.9,3.9,12
716.7,844.4,14.7,12
584.2,914.3,15.8,12
751.6,646.8,17.8,12
694.6,699.0,2.1,12
705.0,682.6,9.2,12
696.8,758.7,7.0,12
995.5,603.8,8.9,12
775.3,754.9,3.2,12
676.9,690.7,15.4,12
597.6,600.9,9.5,12
852.7,996.1,3.0,12
942.5,985.6,10.9,12
654.3,789.0,13.6,12
794.3,702.8,5.8,12
996.2,850.1,13.4,12
635.9,727.7,14.5,12
893.8,869.5,15.5,12
751.4,831.7,11.4,12
621.3,913.5,10.9,12
562.3,949.4,10.6,12
779.1,725.3,8.2,12
725.1,955.2,10.4,12
660.4,943.8,12.1,12
786.7,967.8,10.3,12
579.1,758.5,12.3,12
734.9,616.6,11.8,12
659.1,685.3,8.3,12
941.4,777.7,13.2,12
866.6,864.2,10.0,12
962.4,760.9,15.7,12
930.2,914.5,0.5,12
736.8,670.4,11.8,12
762.2,974.8,2.7,12
583.2,845.2,11.0,12
942.2,899.6,17.2,12
809.2,905.5,15.5,12
800.7,842.3,2.1,12
657.5,678.1,5.1,12
848.6,600.6,13.8,12
579.8,897.9,12.6,12
830.6,733.3,15.0,12
895.6,811.4,11.3,12
665.4,645.9,15.3,12
897.2,912.3,0.7,12
679.7,709.7,11.6,12
615.9,972.6,13.1,12
923.5,695.7,8.8,12
626.1,1020.0,12.5,12
589.9,677.3,5.4,12
956.8,833.5,17.9,12
784.7,752.8,6.4,12
675.7,961.2,7.4,12
861.9,621.0,11.6,12
693.3,995.5,5.5,12
1014.3,786.3,7.6,12
674.6,908.7,1.4,12
938.0,826.6,7.3,12
888.5,736.7,5.9,12
957.0,619.4,6.1,12
847.6,663.0,8.5,12
830.6,1021.9,10.9,12
869.9,776.2,15.3,12
827.9,892.7,11.3,12
795.2,653.0,3.1,12
989.2,940.6,14.0,12
715.6,819.0,12.9,12
682.4,634.0,8.9,12
645.6,822.5,12.3,12
805.3,988.9,13.3,12
833.0,822.4,14.9,12
845.7,908.1,1.7,12
919.4,1018.1,14.9,12
845.6,797.4,14.9,12
895.6,814.3,2.6,12
653.8,771.3,16.5,12
1001.7,881.7,6.4,12
937.9,963.0,16.8,12
582.6,818.8,3.7,12
786.3,701.8,14.7,12
610.3,831.2,5.7,12
740.2,790.0,9.6,12
968.8,656.9,4.2,12
643.4,728.2,16.9,12
870.7,663.1,16.5,12
652.0,987.5,14.0,12
948.0,784.0,0.7,12
625.1,1010.2,8.3,12
834.2,940.9,7.8,12
644.8,991.4,15.0,12
801.4,738.6,17.4,12
908.6,775.8,17.2,12
833.0,973.3,0.8,12
855.9,657.4,1.8,12
917.5,654.6,2.6,12
708.1,792.1,2.9,12
608.2,605.7,5.1,12
670.6,891.1,9.2,12
557.4,951.8,13.2,12
894.7,909.9,17.2,12
641.4,794.7,12.1,12
653.6,976.8,8.0,12
849.4,623.6,12.4,12
609.6,830.6,16.2,12
762.1,689.0,0.3,12
855.1,754.4,9.2,12
1008.3,623.7,10.6,12
620.9,847.9,12.9,12
668.0,656.6,12.1,12
873.4,942.8,1.2,12
701.4,695.5,8.3,12
955.5,622.2,16.0,12
995.7,894.1,0.6,12
938.2,804.7,9.5,12
969.0,703.2,2.5,12
1013.6,935.1,3.3,12
675.8,736.9,2.3,12
893.4,741.3,16.5,12
1022.3,1002.8,15.4,12
579.5,677.5,15.5,12
878.4,987.2,2.2,12
736.9,879.9,6.9,12
975.9,868.2,9.9,12
857.0,925.4,4.9,12
635.7,776.7,2.9,12
800.3,688.2,13.1,12
742.5,808.2,11.7,12
871.9,961.0,16.7,12
553.4,909.8,7.0,12
685.3,806.2,15.4,12
791.2,762.0,6.2,12
930.8,768.5,10.0,12
638.3,803.9,13.2,12
666.6,708.0,1.1,12
1022.2,913.3,14.6,12
865.6,663.2,13.5,12
926.1,819.0,13.6,12
696.5,759.5,14.1,12
960.4,696.9,9.9,12
621.1,860.7,7.7,12
592.3,633.7,1.0,12
1005.2,836.7,4.1,12
777.4,890.3,14.1,12
987.0,602.2,10.6,12
852.9,780.8,16.0,12
1013.1,1001.2,6.1,12
699.7,996.0,8.9,12
991.6,767.7,11.0,12
766.4,639.4,13.5,12
578.9,996.2,12.1,12
851.2,618.2,0.0,12
1000.3,805.8,12.9,12
669.1,729.9,2.8,12
630.6,600.7,16.2,12
685.0,617.3,2.1,12
612.9,823.3,3.3,12
672.4,923.6,1.1,12
1017.5,719.0,13.5,12
1013.9,744.8,8.8,12
688.0,921.6,13.1,12
